zip_code,latitude,longitude,department_number
63230,45.844506857,2.747070201,63
63600,45.520338518,3.834587684,63
63460,46.024795342,3.098988804,63
63680,45.544173424,2.707440934,63
63290,45.976106642,3.445751581,63
63410,45.936931802,3.006221255,63
63350,45.959040506,3.384979729,63
63200,45.859725748,3.060937801,63
63440,46.077660367,3.034333079,63
63940,45.480333029,3.721596764,63
63420,45.395009444,3.047809571,63
63240,45.575685086,2.810031994,63
63230,45.871208405,2.798177211,63
63260,46.037721055,3.226579047,63
63200,45.95413403,3.148313478,63
63150,45.603912307,2.759385309,63
63320,45.592285001,3.165107339,63
63160,45.751097076,3.442490531,63
63220,45.429628754,3.657714033,63
63500,45.571546841,3.268056143,63
63290,45.923305895,3.508452905,63
63210,45.671626174,2.776523001,63
63500,45.545112341,3.198581538,63
63920,45.826810409,3.480519681,63
63113,45.469665515,2.792474437,63
63200,45.945088123,3.072379956,63
63470,45.759163411,2.68379125,63
63290,45.961300766,3.497231248,63
63160,45.749759064,3.357073963,63
63800,45.713663251,3.22351806,63
63540,45.720765688,3.088281259,63
63450,45.66731602,3.109619254,63
63410,46.001546393,2.939464081,63
63360,45.854588847,3.184430414,63
63390,46.072371484,2.831174379,63
63660,45.500454457,3.936472113,63
63310,45.997988497,3.295240144,63
63850,45.415278143,2.725244408,63
63800,45.714792928,3.261214629,63
63230,45.896861725,2.766004128,63
63490,45.512537754,3.364865951,63
63310,46.028686836,3.439621755,63
63440,46.092520397,3.069516867,63
63450,45.638257844,3.108370051,63
63550,45.938210175,3.611517808,63
63260,45.963632068,3.222355064,63
63390,45.989402847,2.802584355,63
63320,45.535914029,3.055971959,63
63120,45.719081809,3.557097924,63
63490,45.563121589,3.372585129,63
63530,45.839164638,3.033733284,63
63690,45.563589746,2.627392602,63
63460,45.961418132,3.052790393,63
63300,45.8618565,3.539563551,63
63600,45.581398607,3.693381918,63
63590,45.67340502,3.576441782,63
63320,45.520658204,3.118232014,63
63490,45.527414375,3.34234276,63
63710,45.616261365,2.93891307,63
63470,45.754962703,2.520249613,63
63910,45.775426479,3.2846630340000003,63
63960,45.67323407,3.16407446,63
63340,45.424153468,3.241020075,63
63350,45.9278764,3.41509415,63
63410,45.978569309,2.895367056,63
63840,45.432493694,3.881223976,63
63200,45.934229441,3.091498996,63
38490,45.533709312,5.587913668,38
38460,45.761128416,5.291798813,38
38550,45.426920113,4.818873496,38
38142,45.052383743,6.083826997,38
38390,45.841798973,5.31979016,38
38140,45.342235283,5.468091501,38
38440,45.519590913,5.080119636,38
38690,45.473720562,5.36379053,38
38730,45.480165973,5.446727244,38
38090,45.601117993,5.11421686,38
38510,45.695735326,5.537487732,38
38870,45.3219362,5.277829494,38
38320,45.133421603,5.750742155,38
38530,45.408964361,5.986361187,38
38110,45.569271825,5.376450277,38
38122,45.451719203,4.936820568,38
38460,45.688149018,5.1667253,38
38460,45.688149018,5.1667253,38
38560,45.068974871,5.727257482,38
38470,45.245427955,5.447401814,38
38110,45.589500538,5.470593737,38
38150,45.394351661,4.916361844,38
38790,45.53857748,5.115814026,38
38680,45.054210923,5.390510086,38
38440,45.477030195,5.22243665,38
38300,45.56080836,5.216710226,38
38490,45.573649014,5.589994682,38
38460,45.699422317,5.20982881,38
38142,45.11721183,6.162138084,38
38930,44.824643868,5.628714932,38
38550,45.414699923,4.792839955,38
38700,45.225828872,5.759070941,38
38500,45.356712663,5.618071229,38
38300,45.546422995,5.220683152,38
38920,45.281995451,5.88916078,38
38460,45.713435451,5.287391698,38
38130,45.147068594,5.715311764,38
38300,45.499076184,5.30125456,38
38740,44.890195238,5.964051675,38
38780,45.513302354,4.958510468,38
38260,45.388330618,5.154258371,38
38580,45.301935141,6.100049926,38
38690,45.469212294,5.31510224,38
38600,45.192839565,5.677919278,38
38120,45.254332535,5.664255643,38
38590,45.29465493,5.407078309,38
38260,45.387891738,5.363118199,38
38190,45.265282901,5.926409288,38
38540,45.628324906,5.059066718,38
38118,45.799807284,5.293493767,38
38750,45.097191195,6.084782607,38
38200,45.492817454,4.910201981,38
38200,45.589491115,4.956835706,38
38270,45.310417829,5.088507718,38
38300,45.566120791,5.258356839,38
38620,45.439603113,5.658484181,38
38380,45.437688113,5.708060316,38
38220,45.093103296,5.761182229,38
38520,44.994995839,6.123306775,38
38770,44.980349787,5.702216078,38
38940,45.260549265,5.171889366,38
38460,45.687033231,5.260099063,38
38770,44.94651245,5.719024084,38
38420,45.188442311,5.82590359,38
38300,45.561616365,5.307027559,38
38270,45.354162759,4.988561908,38
38550,45.368524837,4.783357405,38
38260,45.37154523,5.17998147,38
38119,44.956433469,5.77380085,38
38210,45.250122369,5.47994529,38
38350,44.889252814,5.797897846,38
38680,45.093189577,5.405692389,38
38270,45.408144241,5.033643093,38
38120,45.287609306,5.71515117,38
38420,45.168269962,5.909620001,38
38140,45.360650537,5.486852894,38
38090,45.574567608,5.155931376,38
38090,45.574567608,5.155931376,38
38370,45.453385643,4.764743552,38
38150,45.378877212,4.818783628,38
38940,45.248097083,5.249065766,38
38080,45.587039454,5.224767578,38
38650,44.949918941,5.517279375,38
38440,45.499806109,5.232569476,38
38160,45.184624049,5.212445683,38
38270,45.341576243,5.080836353,38
38220,45.039670408,5.822006482,38
38840,45.121253745,5.227521796,38
38620,45.474120619,5.680781756,38
38110,45.571049954,5.488643045,38
38940,45.2722026,5.147540313,38
38590,45.34602248,5.348602441,38
38620,45.460878789,5.635806654,38
38470,45.190387885,5.497579722,38
38260,45.389514894,5.329529639,38
38330,45.251496948,5.828432383,38
38710,44.854682651,5.753141891,38
38420,45.207647036,5.877491865,38
38160,45.152920149,5.317200813,38
38660,45.406643359,5.929993908,38
38930,44.7604129,5.653505522,38
38590,45.301077205,5.359078549,38
38190,45.206550621,5.933069063,38
38250,45.164847343,5.631373072,38
38870,45.30094707,5.299894485,38
38070,45.639775308,5.108284174,38
38070,45.639775308,5.108284174,38
38210,45.277617232,5.547838602,38
38460,45.752234749,5.223964749,38
38150,45.38990581,4.889540575,38
38160,45.145392105,5.344213082,38
38200,45.473686716,4.9384034880000005,38
38620,45.467549849,5.603962646,38
38110,45.539921987,5.383141399,38
38890,45.668627051,5.357636948,38
38290,45.682858344,5.125711048,38
38290,45.682858344,5.125711048,38
38260,45.434510937,5.216973431,38
38780,45.547778361,4.985295173,38
38780,45.547778361,4.985295173,38
38350,44.905124878,5.851338785,38
38460,45.703671496,5.359099802,38
38350,44.925874313,5.762865277,38
38110,45.573419694,5.445223285,38
38300,45.51386197,5.267808065,38
38470,45.227786326,5.342037436,38
38410,45.0989823,5.811371597,38
38610,45.173616039,5.810415016,38
38113,45.269708898,5.60213024,38
38190,45.245165408,5.889035601,38
38190,45.245165408,5.889035601,38
38520,45.009124229,6.03317409,38
38460,45.713729032,5.233055154,38
38280,45.784530099,5.107460829,38
38730,45.478210539,5.471937528,38
38340,45.289981397,5.6427410170000005,38
69170,45.843773423,4.413312279,69
69380,45.917088276,4.653774018,69
69550,45.964730332,4.328411964,69
69420,45.50340929,4.803076894,69
69530,45.677848721,4.75271843,69
69690,45.7471998,4.517822129,69
69220,46.12541626,4.6675716,69
69590,45.650147133,4.4957475,69
69390,45.650878986,4.790358557,69
69380,45.891437568,4.660652682,69
69270,45.847972706,4.821760183,69
69550,46.024420724,4.387280666,69
69210,45.824643889,4.622079859,69
69400,45.990992389,4.687747517,69
69520,45.608600369,4.787169917,69
69420,45.512346076,4.737968748,69
69610,45.715857785,4.435041323,69
69540,45.674938568,4.817932221,69
69840,46.242122864,4.7037613490000005,69
69840,46.243467518,4.665286891,69
69480,45.927370151,4.679319831,69
69590,45.608017193,4.514375792,69
42160,45.535161773,4.276857633,42
69620,45.972161385,4.5271967,69
42510,45.829232104,4.183817204,42
69610,45.681877447,4.400687646,69
42210,45.640903981,4.30928055,42
69860,46.234885757,4.559644222,69
42670,46.160735482,4.409309378,42
69480,45.894366392,4.699945961,69
42220,45.30381116,4.566003378,42
69440,45.616307541,4.673476632,69
42220,45.263903134,4.5591701780000005,42
69350,45.730157748,4.812668277,69
42600,45.672395007,4.060498162,42
69250,45.883441309,4.844217105,69
42140,45.589690421,4.461824538,42
69530,45.661203239,4.720418292,69
42114,45.913405939,4.282972424,42
69460,46.069355644,4.580377845,69
42410,45.455724393,4.703072566,42
69290,45.768421076,4.659241155,69
42110,45.759917181,4.177046751,42
69490,45.892474917,4.494153241,69
42220,45.353768054,4.593950301,42
69400,45.964652572,4.649093816,69
42120,45.995034537,4.059799216,42
69640,45.964652572,4.649093816,69
42210,45.574270656,4.22589699,42
69870,46.142360083,4.460944547,69
42460,46.124564454,4.265455969,42
69430,46.113661861,4.607878628,69
42110,45.732159935,4.223290277,42
69430,46.147304582,4.642231503,69
42480,45.501406168,4.319185412,42
69640,46.00650679,4.580915626,69
42220,45.360673429,4.560538557,42
69270,45.843652379,4.8387216760000005,69
42560,45.527536036,3.977437755,42
69700,45.591799412,4.70343559,69
42130,45.772837588,3.935565727,42
69170,45.977209971,4.426472748,69
42460,46.100466061,4.246212352,42
69870,46.076646829,4.419180312,69
42130,45.743360343,3.984547678,42
69440,45.602939495,4.572609404,69
42114,45.925944686,4.31458836,42
69170,45.92534807,4.459870754,69
42520,45.360680051,4.698054958,42
69450,45.819266675,4.81819442,69
42600,45.669812616,4.171008577,42
69370,45.815089402,4.797844981,69
42110,45.790922956,4.166980482,42
69830,46.058180255,4.7212627220000005,69
42440,45.80564632,3.744246957,42
69380,45.875205763,4.682118982,69
42155,46.013840661,3.995662864,42
69690,45.800249277,4.509670497,69
42310,46.184728711,3.880473632,42
69440,45.642855888,4.684317979,69
42590,45.871104897,4.133840002,42
69850,45.657861048,4.557857717,69
42660,45.386359571,4.431719109,42
69440,45.589647106,4.625627928,69
42110,45.800994192,4.233436505,42
69490,45.855897675,4.529390367,69
42155,46.045448014,3.977587505,42
69440,45.636661106,4.723475363,69
42630,46.00035391,4.171410698,42
69510,45.683882964,4.625764078,69
42230,45.426228149,4.324914515,42
69170,45.947415466,4.421243949,69
42520,45.391033983,4.656919152,42
69670,45.729809578,4.642719088,69
42380,45.376240411,4.114813466,42
69820,46.217524538,4.637654956,69
42810,45.803136112,4.273140859,42
69910,46.159429531,4.671591647,69
42310,46.238578448,3.842748395,42
69960,45.668354577,4.908524891,69
42510,45.836437092,4.306096538,42
69330,45.80015615,5.079027107,69
42370,46.02709517,3.934115646,42
69330,45.77726066,5.006312182,69
42210,45.646729875,4.264545187,42
69780,45.665115911,4.948952689,69
42100,45.43022811,4.378746004,42
69140,45.820433321,4.898844402,69
42100,45.43022811,4.378746004,42
69124,45.717984374,5.103515783,69
42640,46.139216714,3.943595802,42
69003,45.753320365,4.8694300340000005,69
42260,45.830884632,4.020017864,42
69007,45.733367024,4.837297653,69
42640,46.108820508,3.964340501,42
42650,45.457043236,4.448825987,42
42440,45.819641973,3.842234396,42
42220,45.321690839,4.618379023,42
42430,45.923503315,3.843482996,42
42210,45.688581761,4.232936858,42
42260,45.888000091,4.053935271,42
42740,45.470167276,4.578761772,42
42260,45.910195117,3.981722364,42
42270,45.475602906,4.373502086,42
42590,45.920050143,4.106964966,42
42430,45.885615905,3.817972872,42
42660,45.366290389,4.371849451,42
42110,45.759282005,4.274486797,42
42600,45.622264679,4.10019468,42
42260,45.88013088,3.990201574,42
42660,45.361082613,4.492277858,42
42800,45.5542135,4.663904598,42
42380,45.423736221,4.083161322,42
42130,45.725011742,4.001194842,42
42310,46.251153959,3.886138052,42
42320,45.542143783,4.511842307,42
42111,45.757378115,3.844570091,42
42340,45.56204724,4.250791457,42
42590,45.933137526,4.134996039,42
42410,45.460333577,4.74165079,42
42220,45.321085567,4.506812407,42
42155,45.982206502,3.937030761,42
42720,46.093177544,4.124164887,42
42430,45.901530237,3.771277496,42
43100,45.344948577,3.450247086,43
43580,44.906555336,3.680215325,43
43380,45.150304645,3.316705895,43
43700,44.993572512,3.954964855,43
43110,45.368683476,4.20442197,43
43210,45.315745385,4.104749828,43
43200,45.130970445,4.07974563,43
43700,45.062391942,3.972379862,43
43350,45.09422574,3.792203253,43
43510,44.886333523,3.787331565,43
43100,45.296204129,3.385707289,43
43700,45.046461356,3.924724597,43
43440,45.354774503,3.504004286,43
43170,44.857440229,3.488007433,43
43300,45.063279795,3.321553874,43
43380,45.157940137,3.440036634,43
43230,45.243686764,3.601275289,43
43700,45.000067239,3.927204594,43
43000,45.046769065,3.857877664,43
43580,44.901995132,3.560512559,43
43150,44.8971227,4.093840979,43
43490,44.83694313,3.989927591,43
43100,45.315200916,3.426669914,43
26150,44.70587354,5.387770455,26
43340,44.849826477,3.844508278,43
26140,45.238965428,4.8623533,26
43300,45.082518996,3.478083782,43
26300,44.98219132,5.0170743,26
43360,45.324113136,3.262217109,43
26400,44.766590378,4.915090897,26
43520,45.043854539,4.240127178,43
26200,44.579727269,4.720685488,26
43300,45.128344522,3.528548215,43
26340,44.678375902,5.145299048,26
43580,44.976354369,3.635775363,43
26340,44.617229624,5.354420073,26
43300,45.039284755,3.385255131,43
26340,44.692550127,5.298216219,26
43000,45.080241144,3.860636252,43
26300,44.940330467,5.162181981,26
43420,44.765523265,3.87215033,43
26160,44.552738534,4.9308871960000005,26
43420,44.789667141,3.835685016,43
26110,44.356480253,5.355333586,26
43390,45.381209052,3.439740776,43
26470,44.53702742,5.433848063,26
43240,45.346799778,4.322406383,43
26300,45.017199056,5.050587086,26
43620,45.242135968,4.282808536,43
26190,44.873527478,5.178527282,26
43420,44.799290151,3.893678658,43
26600,45.123167248,4.889283919,26
43230,45.249509845,3.552206212,43
26230,44.405230957,4.83486248,26
43600,45.246988458,4.228632199,43
26420,44.972454641,5.412415737,26
43230,45.209698592,3.48254323,43
26120,44.899415735,5.091112424,26
43320,45.045873427,3.790799457,43
26300,45.009701742,4.95266081,26
43190,45.113517681,4.300499995,43
26410,44.727672729,5.527827656,26
43430,44.990320997,4.269438824,43
26510,44.322265379,5.534292917,26
43360,45.372347896,3.330949674,43
26450,44.609653663,4.933179205,26
43320,45.038784636,3.663313136,43
26120,44.858261815,5.107865224,26
43490,44.850485701,3.951084382,43
26740,44.642096049,4.786706013,26
26780,44.521645484,4.822581256,26
26470,44.502100231,5.440074363,26
26240,45.219971752,4.907053863,26
26310,44.591680075,5.587222071,26
26400,44.811121636,5.11304389,26
26530,45.262861324,5.102368473,26
26560,44.288838371,5.5917204,26
26740,44.608589895,4.850861025,26
26510,44.352999943,5.412762531,26
26260,45.12113807,4.932374556,26
26600,45.073343809,4.895066854,26
26310,44.624590817,5.514587648,26
26170,44.234147241,5.194336753,26
26170,44.277421546,5.518411381,26
26570,44.187645724,5.434118057,26
26350,45.192136898,5.039199745,26
26120,44.836249738,4.984959341,26
26350,45.216168208,5.138541371,26
26240,45.199048283,4.900813422,26
26190,45.045129528,5.270267536,26
26120,44.906823943,5.121979717,26
26400,44.825458528,5.166143942,26
26110,44.363093348,5.317709147,26
26470,44.43745618,5.464984618,26
26600,45.015570385,4.881180848,26
26310,44.597566104,5.41795217,26
26340,44.620530532,5.281429523,26
26310,44.534733176,5.5758995030000005,26
26170,44.276557031,5.208906155,26
26340,44.662508671,5.3114674950000005,26
26170,44.269840529,5.46053578,26
26110,44.326473708,5.236836652,26
26160,44.512410099,4.857917615,26
26340,44.605030949,5.24148601,26
26790,44.255746777,4.83722901,26
26150,44.792569637,5.435880285,26
26420,44.89747752,5.441704074,26
26260,45.126257381,4.984066188,26
26170,44.301023786,5.391450853,26
26350,45.178630298,5.11075685,26
26330,45.222341534,4.986988356,26
26190,44.984952881,5.279816579,26
26510,44.424391774,5.32965711,26
26340,44.559870821,5.270880675,26
26770,44.470312181,4.939993209,26
26400,44.646910202,5.111245681,26
26270,44.704316221,4.790526886,26
26560,44.197546639,5.554552515,26
26600,45.070563152,4.850662623,26
26460,44.586194553,5.209875531,26
26510,44.455598967,5.299777047,26
69430,46.189240096,4.536787447,69
69790,46.191827395,4.413937493,69
69430,46.15694561,4.58380145,69
69220,46.115672003,4.726490358,69
69690,45.796657875,4.548690433,69
69690,45.796657875,4.548690433,69
69460,46.034903241,4.6353892850000005,69
69620,45.935679511,4.572489612,69
69530,45.677848721,4.75271843,69
69690,45.76336847,4.49272094,69
69770,45.774200121,4.379578523,69
69620,45.984499472,4.49896262,69
69430,46.169479596,4.491224625,69
26800,44.792178622,4.910072732,26
69210,45.773347431,4.596280489,69
26140,45.246625023,4.812717032,26
69660,45.822089693,4.842592936,69
26140,45.271642432,4.891900724,26
69170,45.962718653,4.460593546,69
26260,45.141265594,5.05985141,26
69840,46.225022842,4.672752349,69
26110,44.389651661,5.154695909,26
69820,46.195438642,4.692582675,69
26160,44.557800484,4.866680531,26
69340,45.738012994,4.756225335,69
26120,44.829708926,5.047746165,26
69610,45.714740893,4.405335744,69
26310,44.563705904,5.470716574,26
69220,46.172917666,4.724982416,69
26760,44.874058974,4.946774356,26
69620,45.972161385,4.5271967,69
26800,44.855873731,4.905599925,26
69400,45.972210695,4.718864972,69
26260,45.143511974,4.940852778,26
69420,45.50435904,4.6798079470000005,69
26170,44.276288748,5.271251927,26
69480,45.91336984,4.7086949350000005,69
26120,44.908639476,5.007084576,26
69860,46.234885757,4.559644222,69
26350,45.154471316,5.089182253,26
69700,45.624982099,4.749913258,69
26260,45.157465918,5.015484173,26
69480,45.894366392,4.699945961,69
26450,44.589770946,4.954602626,26
69440,45.616307541,4.673476632,69
26300,44.943465377,5.079788339,26
69600,45.715278722,4.80313113,69
26750,45.095778044,5.134455334,26
69490,45.892474917,4.494153241,69
26300,45.010890489,5.096564365,26
69560,45.525215447,4.858324018,69
26510,44.322265379,5.534292917,26
69430,46.145744144,4.534759853,69
26400,44.756466294,5.071863598,26
69460,46.076873899,4.622226017,69
26740,44.63898145,4.828313682,26
69610,45.713606346,4.495479664,69
26510,44.439917755,5.403726959,26
69210,45.860390504,4.616003326,69
26510,44.456094212,5.359979132,26
69210,45.860390504,4.616003326,69
26740,44.642096049,4.786706013,26
69930,45.737850617,4.464685717,69
26350,45.175338235,5.069171046,26
69440,45.589647106,4.625627928,69
26160,44.561140441,5.002769936,26
69620,45.971559451,4.562553988,69
26570,44.13942966,5.490519692,26
69560,45.535917487,4.826417333,69
26310,44.591680075,5.587222071,26
69700,45.566177474,4.704210534,69
26400,44.616639556,5.072483942,26
69220,46.125706574,4.76257682,69
26700,44.390946674,4.7499859220000005,26
69160,45.763030755,4.75488628,69
26750,45.123683513,5.091700117,26
69620,45.948567157,4.521136818,69
26410,44.698790735,5.613554403,26
69240,46.048975633,4.323443542,69
26390,45.253505591,5.039174102,26
69240,46.048975633,4.323443542,69
26560,44.262800775,5.602455561,26
69400,45.987234635,4.730756927,69
26150,44.743285173,5.460900964,26
69730,45.898298373,4.837939143,69
26240,45.203643028,4.819525584,26
69330,45.79118854,5.041463261,69
26190,44.923965436,5.205882227,26
69800,45.701762679,4.94891136,69
26250,44.787431512,4.8387684140000005,26
69580,45.825864338,4.874576569,69
26410,44.658187931,5.473136681,26
69780,45.657515806,4.981964276,69
26170,44.272770011,5.167970275,26
69125,45.717984374,5.103515783,69
26560,44.234684198,5.479196903,26
69002,45.748329228,4.82568235,69
26270,44.688693062,4.8448608,26
26110,44.357813877,5.217682841,26
26740,44.554020706,4.814987509,26
26760,44.855699206,4.927805837,26
26310,44.626505811,5.415871719,26
26120,44.866118711,5.012338691,26
26110,44.356557337,5.129005417,26
26400,44.864114395,5.2304807,26
26510,44.382121079,5.381012783,26
26340,44.636235617,5.320739572,26
26170,44.250554471,5.233127102,26
26380,45.100178757,5.045476024,26
26110,44.299040225,5.124947059,26
26160,44.525990592,5.001421704,26
26240,45.15827608,4.842077815,26
26150,44.753282909,5.256476135,26
26570,44.171246183,5.4049766120000005,26
26600,45.018455673,4.856703914,26
26300,44.974477521,5.167042652,26
26770,44.479724398,5.042735827,26
26230,44.442398906,4.787430624,26
26770,44.423212381,5.067991644,26
26420,44.89747752,5.441704074,26
26150,44.807966774,5.262180822,26
26340,44.655453334,5.264288976,26
26350,45.216630235,5.07038732,26
26310,44.510911498,5.487072125,26
26190,45.045058121,5.341809095,26
26110,44.441509428,5.223540267,26
26190,45.006695742,5.299764576,26
26420,45.015898669,5.448809365,26
26110,44.303006407,5.005664631,26
26190,45.056685723,5.244174873,26
26140,45.289074184,4.832017135,26
26130,44.326613805,4.795832516,26
26190,45.049414845,5.291713916,26
26270,44.704316221,4.790526886,26
26740,44.606602596,4.778256808,26
26790,44.293170848,4.843996341,26
26460,44.576824039,5.083086805,26
26790,44.284146886,4.93779401,26
26310,44.497600273,5.568298033,26
26400,44.777835532,5.032230793,26
26560,44.235520762,5.552128631,26
26220,44.510126317,5.15772,26
26110,44.335560658,5.050416353,26
26600,45.108892023,4.832285867,26
26300,44.931861489,5.129944443,26
73260,45.511826883,6.508544607,73
73410,45.785777721,5.917882482,73
73300,45.188708798,6.339642267,73
73550,45.37013803,6.587395942,73
73550,45.37013803,6.587395942,73
73190,45.501111344,5.93717803,73
73610,45.514174192,5.77964579,73
73260,45.460346678,6.443364688,73
73500,45.177685095,6.746455792,73
73170,45.677958253,5.704338563,73
73270,45.686223923,6.604095517,73
73340,45.738087469,6.144251427,73
73480,45.29196261,7.04558719,73
73410,45.758947037,5.916241458,73
73570,45.454075505,6.5700298660000005,73
73390,45.534325606,6.218867523,73
73350,45.450667065,6.778524794,73
73370,45.715648273,5.854577317,73
73700,45.606475785,6.711897466,73
73590,45.76328361,6.496231585,73
73800,45.526332356,6.131752115,73
73630,45.659346552,6.148012816,73
73590,45.789965652,6.515781325,73
73110,45.474970057,6.117990872,73
73350,45.472575593,6.560768964,73
73300,45.24308041,6.309864459,73
73200,45.64229532,6.384233816,73
73300,45.318136386,6.374038604,73
73210,45.555713508,6.695991907,73
73200,45.687687096,6.34454297,73
73500,45.174184052,6.648379473,73
73870,45.214400447,6.4081926,73
73700,45.633702559,6.874505262,73
73340,45.711686251,6.131595749,73
73290,45.601037955,5.854472882,73
73800,45.518233885,5.9797657090000005,73
73260,45.530616072,6.458753079,73
73710,45.349946767,6.720499661,73
73220,45.541281308,6.321941943,73
73220,45.541281308,6.321941943,73
73220,45.468907561,6.249468815,73
73190,45.52982362,5.946150612,73
73520,45.506885938,5.72548941,73
73130,45.395018403,6.356435289,73
73530,45.165994781,6.272245816,73
73190,45.533000974,5.989602581,73
73870,45.280281106,6.417534725,73
73360,45.46101631,5.758938566,73
73800,45.48765354,6.104822456,73
73110,45.472114675,6.18623053,73
73200,45.717490497,6.387090043,73
73460,45.638132633,6.327150608,73
73170,45.671869819,5.7361332990000005,73
73110,45.503944441,6.152366519,73
73450,45.151950814,6.50830581,73
73330,45.553924247,5.724452518,73
73300,45.252763703,6.378658415,73
73500,45.219462969,6.691436858,73
73640,45.557606929,6.869213745,73
73310,45.83049988,5.808116597,73
73420,45.650617932,5.896469869,73
74540,45.758963756,6.085941841,74
74200,46.333872337,6.465349113,74
74350,46.070473974,6.07059616,74
74350,46.070473974,6.07059616,74
74370,45.901643496,6.118095198,74
74600,45.901643496,6.118095198,74
74600,45.901643496,6.118095198,74
74910,45.991798493,5.82800495,74
74380,46.17210894,6.319742193,74
74420,46.231743589,6.425694254,74
74350,46.022018071,6.048480189,74
74360,46.301014522,6.792730797,74
74270,46.050021869,6.016222482,74
74270,46.049956483,5.858948255,74
74220,45.900249727,6.460509693,74
74270,45.999416183,5.887888954,74
74520,46.089123913,5.95090821,74
74140,46.306394838,6.298384206,74
74370,45.941493788,6.092757884,74
74270,46.022892537,5.921950886,74
74450,45.956236772,6.476300436,74
74570,46.018491376,6.175681042,74
74540,45.783468754,6.063276759,74
74150,45.910639808,5.889657529,74
74330,45.903526638,6.03531379,74
74500,46.393204841,6.675133387,74
74140,46.254835731,6.323619641,74
74300,46.001071688,6.633169789,74
74460,46.052213127,6.522849681,74
74140,46.345717584,6.299575177,74
74560,46.119683935,6.196433668,74
74370,45.932371125,6.197053663,74
74550,46.3130079,6.500630143,74
74190,45.954115046,6.740019378,74
74190,45.954115046,6.740019378,74
74550,46.306000495,6.435157822,74
74930,46.102047423,6.25885915,74
74950,45.99717965,6.526066909,74
74150,45.929652873,5.962933165,74
74450,45.924330864,6.410036119,74
74800,46.041581258,6.322823002,74
74270,46.003218172,5.991413361,74
74910,45.959993074,5.852814689,74
74570,45.995782172,6.249262256,74
74910,46.0145093,5.850358213,74
74440,46.121417705,6.68798441,74
74200,46.307333184,6.595352929,74
74100,46.180885936,6.262991235,74
74100,46.204927596,6.261144256,74
74540,45.81152937,6.075314346,74
74130,46.066497555,6.485676491,74
74140,46.363374886,6.332193497,74
69790,46.280145406,4.424088341,69
69250,45.864099485,4.830633796,69
69480,45.928617479,4.74036159,69
69550,45.964730332,4.328411964,69
69380,45.86752308,4.667808861,69
69690,45.774193217,4.546944798,69
69690,45.774193217,4.546944798,69
73260,45.511826883,6.508544607,73
69620,45.935679511,4.572489612,69
73340,45.60880694,6.087894098,73
69620,45.89097963,4.5916232,69
73210,45.566465331,6.613573271,73
69126,45.720595469,4.703373474,69
73220,45.573232172,6.256701971,73
69210,45.85930501,4.580635479,69
73100,45.696880561,5.903940196,73
69270,45.860350893,4.884023823,69
73410,45.785777721,5.917882482,73
69300,45.79764558,4.85160388,69
73410,45.785777721,5.917882482,73
69410,45.798370105,4.7865557160000005,69
73340,45.721230934,6.063133565,73
69630,45.709062191,4.7455484210000005,69
73270,45.686223923,6.604095517,73
69380,45.876174824,4.709085538,69
73170,45.719041667,5.814223822,73
69640,45.987432298,4.609874027,69
73220,45.563451649,6.315967093,73
69590,45.614526427,4.469298852,69
73700,45.664967921,6.766555728,73
69420,45.473797463,4.757399208,69
73100,45.737901697,5.884541862,73
69220,46.153759452,4.773982649,69
73130,45.366514662,6.293677582,73
69250,45.859387314,4.850877108,69
73660,45.421680963,6.293929019,73
69270,45.843200724,4.85446315,69
73630,45.681082124,6.129120745,73
69870,46.033343691,4.459260077,69
73400,45.76328361,6.496231585,73
69290,45.748020085,4.689741194,69
73230,45.64070537,5.995634455,73
69610,45.66198313,4.420965489,69
73420,45.661178079,5.938928832,73
69430,46.154891127,4.618543324,69
73220,45.452309279,6.324871433,73
69590,45.608017193,4.514375792,69
73540,45.626586606,6.418714436,73
69620,45.904321633,4.574927772,69
73590,45.835049528,6.529729977,73
69210,45.812468741,4.670380861,69
73460,45.632697308,6.311591459,73
69760,45.830939417,4.771193453,69
73470,45.607434051,5.737931817,73
69380,45.855181406,4.745323925,69
73100,45.723846559,5.933946469,73
69770,45.785383993,4.426702059,69
73300,45.287250167,6.307109194,73
69860,46.234885757,4.559644222,69
73210,45.563817026,6.762155929,73
69640,46.018026664,4.601867694,69
73340,45.707254639,6.102889786,73
69610,45.710977998,4.534723644,69
73170,45.648835024,5.726560425,73
69770,45.800831359,4.463216113,69
73210,45.555713508,6.695991907,73
69590,45.64608203,4.445614319,69
73210,45.555713508,6.695991907,73
69480,45.957681502,4.688654958,69
73800,45.491600475,6.003573744,73
69490,45.892474917,4.494153241,69
73390,45.522777493,6.239313315,73
69650,45.914085436,4.773649874,69
73220,45.531285911,6.366785713,73
69470,46.123970777,4.402105905,69
73590,45.794909171,6.556848712,73
69430,46.147304582,4.642231503,69
73260,45.530616072,6.458753079,73
69550,45.987629919,4.389928035,69
73130,45.375404422,6.310053828,73
69210,45.819906638,4.565581004,69
73210,45.510388851,6.814976307,73
69510,45.677056307,4.692013342,69
73330,45.535371539,5.681721979,73
69700,45.591799412,4.70343559,69
73190,45.568518824,6.040415869,73
69290,45.761314852,4.726879624,69
73490,45.556283423,5.9599933620000005,73
69550,46.002529193,4.332786578,69
73240,45.580603459,5.713998328,73
69870,46.000009151,4.453392473,69
73610,45.551555099,5.780174427,73
